"","ID","trial","environment","mem","C_QuestionNum","SizeZ","CurZ"
"784",110,98,1,1,748,0.25075387140343,-1.01643216608739
"785",110,99,1,NA,227,-0.123270238774054,-1.04631886704577
"786",110,100,1,1,992,-0.792286647739009,-0.336445085415364
"787",110,101,1,1,749,-0.0414891400724371,-1.44376176004272
"788",110,102,1,NA,484,0.01797328615796,1.32971985441034
"789",110,103,1,0,633,-0.541812854952142,0.100803037386218
"790",110,104,1,1,237,-0.16295449247744,1.28239510741935
"791",110,105,1,0,342,1.67539510611735,-1.46693023200416
"792",110,106,1,NA,951,0.534294210089737,-0.317830531185231
"793",110,107,1,1,602,-0.567237626111188,0.00150958612293127
"794",110,108,1,1,853,-0.122988243280247,-0.14799475810873
"795",110,109,1,0,917,-0.0541690821176485,0.0401237060586576
"796",110,110,1,NA,560,-0.614947773237355,-0.908312630267363
"797",110,111,1,NA,130,-0.798845617220574,0.901303446822947
"798",110,112,1,0,941,1.95909483356103,-0.586957343246727
"799",110,113,0,1,499,-0.756129430245606,-0.951724262073886
"800",110,114,0,1,931,-0.982436944362698,0.557307744181886
"801",110,115,0,1,286,-1.02226939389616,-1.14707660520324
"802",110,116,0,0,734,-1.53253658873866,0.469392364045395
"803",110,117,0,0,210,-1.12472206199889,0.423659984626575
"804",110,119,0,1,465,-1.76215625204389,1.76345520159535
"805",110,120,0,0,75,-0.95457182050362,-0.13137673504781
"806",110,121,0,1,895,-1.24582111603996,0.478607097211872
"807",110,122,0,NA,987,-1.3138991507768,-0.0367174248410052
"808",110,123,0,NA,547,-0.047634143065508,-0.150945881802566
"809",110,124,0,1,778,0.309028853232368,0.80282919010652
"810",110,125,0,NA,433,-0.326184387578792,0.635114696961926
"811",110,126,0,NA,13,0.566991278932074,-0.0504355990286966
"812",110,127,0,1,187,-0.497515016531233,0.634643245497597
"813",110,128,0,0,492,-0.571213950349953,1.67887126240645
"814",110,129,0,1,751,-1.39027599244976,2.94360117748173
"815",110,130,0,NA,498,-0.842898217622714,-0.406831368598049
"816",110,131,0,1,285,-0.844765767359479,-0.636375615932148
"817",110,132,0,0,558,-0.502076011672616,-0.0482078613400998
"818",110,133,0,NA,349,0.00794349056179591,1.31714781536151
"819",110,134,0,1,542,-0.331651910909275,2.23682313529405
"820",110,135,0,1,779,-0.625504213244659,1.09480522153807
"821",110,136,0,NA,47,2.29812698115913,-0.0262374172023122
"822",110,137,0,1,332,0.296363577358332,0.206572148514508
"823",110,138,0,0,34,-0.740910248680422,0.716164225298068
"824",110,139,0,NA,39,0.217715491916415,-0.30464522193888
"825",110,140,0,1,260,-1.66040125186304,1.42899561103741
"826",110,141,0,0,527,0.689104453534908,-0.735836227887794
"827",110,142,0,NA,697,-1.46955693238261,0.186507547487456
"828",110,143,0,0,903,-0.401379099036162,0.529755543628717
"829",110,144,0,0,844,-1.61771594362169,-0.488062291633572
"830",110,145,0,NA,364,0.590828176261257,-0.220981295411481
"831",110,146,0,1,596,-1.33044390506806,-1.23098186998025
"832",110,147,0,1,85,-1.34546711241885,0.36788403360831
"833",110,148,0,NA,850,-0.292259103606423,0.63753930449278
"834",111,1,0,0,225,1.30528586161033,-0.75277224540346
"835",111,2,0,0,208,1.30726504695128,-0.0214750090769057
"836",111,3,0,1,873,1.48097925815327,1.68398195475088
"837",111,5,0,0,18,2.17575042394215,0.29431243388229
"838",111,6,0,NA,633,0.82423244103588,0.100803037386218
"839",111,7,0,NA,847,0.759750411269853,0.119661095959474
"840",111,8,0,0,200,1.50179925979178,-0.977320743091879
"841",111,9,0,NA,445,0.232593110523861,-0.313092060674819
"842",111,10,0,0,901,1.21981247216762,-0.439794641713912
"843",111,11,0,1,887,0.991160873926061,0.151091193581577
"844",111,12,0,1,465,1.26519664857881,1.76345520159535
"845",111,13,0,NA,591,0.143049967674439,-0.291773848626971
"846",111,14,0,1,253,0.565301877448437,0.152783583453541
"847",111,15,0,NA,488,1.15178333101133,1.87507234315074
"848",111,16,0,0,635,0.869779407583342,0.494238014953533
"849",111,17,0,0,342,1.84023995309338,-1.46693023200416
"850",111,18,0,0,542,2.3401256220635,2.23682313529405
"851",111,20,0,0,802,-0.0776077780861584,-0.796438943898027
"852",111,21,0,1,649,0.892767088404794,-1.0644852931185
"853",111,22,0,NA,576,1.14851039248214,-0.744666588648292
"854",111,23,0,NA,557,0.72720951982003,-1.0602533415902
"855",111,24,0,0,289,-0.308624117254559,0.740023266051908
"856",111,25,0,NA,219,2.56787759060462,0.183547580105628
"857",111,26,0,NA,631,0.611996942851685,-0.789954502040134
"858",111,27,0,NA,714,-0.906629398884856,-0.342764289054917
"859",111,28,0,0,914,-0.494684675107209,-0.832371527727101
"860",111,29,0,0,113,-0.128389732699929,-0.270072114554565
"861",111,30,0,0,954,0.933147610101218,1.74102554101956
"862",111,31,0,NA,69,0.0977343344785162,-1.49471094606903
"863",111,32,0,1,39,1.65572161758433,-0.30464522193888
"864",111,33,0,0,745,0.427889866634254,1.09833446905908
"865",111,34,0,0,492,-0.414557656455616,1.67887126240645
"866",111,35,0,NA,464,-0.0921646434292994,-1.3418384434682
"867",111,36,0,NA,728,0.708522925756822,-0.610509698271842
"868",111,37,1,0,556,1.25775970972193,0.598548461435729
"869",111,38,1,NA,571,0.431548360749334,-0.0447424916022819
"870",111,39,1,0,814,-0.576173990162309,-1.35627664456335
"871",111,40,1,NA,480,-0.475972377338274,0.154862805296231
"872",111,41,1,1,857,1.06870895410309,1.50973573854093
"873",111,42,1,1,890,-0.167236599954669,2.38794706434831
"874",111,43,1,NA,641,0.189736465175779,-1.4675588339566
"875",111,44,1,NA,24,0.448469967019318,-0.901817076758793
"876",111,45,1,0,130,-0.0721071850606748,0.901303446822947
"877",111,46,1,NA,187,0.780056338793834,0.634643245497597
"878",111,47,1,NA,453,0.247946790744525,-0.77573748515471
"879",111,48,1,1,852,-0.164186426875117,-1.01012519316455
"880",111,49,1,1,203,-0.366106171161053,1.11442368569896
"881",111,50,1,0,985,1.70310211514028,-0.879896598417229
"882",111,51,1,NA,698,-0.388768271709969,-1.09128415242432
"883",111,52,1,NA,620,-0.639370834642008,0.647407357365245
"884",111,53,1,NA,719,0.283966250369343,-0.216504295998638
"885",111,54,1,0,971,-0.0806922227733454,-0.0706059828162581
"886",111,55,1,0,108,0.37966971469123,-0.267479131500746
"887",111,56,1,NA,596,0.817172489862985,-1.23098186998025
"888",111,57,1,1,545,-0.57138453299526,-0.0742768927768857
"889",111,58,1,1,799,-0.477137611997878,-0.0592423281368485
"890",111,59,1,NA,227,-1.23201260967736,-1.04631886704577
"891",111,60,1,0,210,1.12148722986162,0.423659984626575
"892",111,61,1,NA,79,-0.580063817628928,-1.24722579062629
"893",111,62,1,NA,110,-1.11486368687762,0.49246053959142
"894",111,63,1,1,396,-0.452264992756478,0.949081310442267
"895",111,64,1,NA,160,-0.814104626171154,-0.719982463198734
"896",111,65,1,NA,724,-0.358266540914453,-0.0450160734236915
"897",111,66,1,NA,951,1.04217416189137,-0.317830531185231
"898",111,67,0,NA,34,-0.102968767736363,0.716164225298068
"899",111,68,0,0,306,0.524133108776398,-0.411507553854021
"900",111,69,0,NA,13,0.445119917372957,-0.0504355990286966
"901",111,70,0,1,787,0.829578811827004,0.474072863431552
"902",111,71,0,1,664,0.34455845266875,1.39223082634765
"903",111,72,0,0,280,0.275612546008211,-0.873695410465336
"904",111,73,0,0,778,-0.675227504130557,0.80282919010652
"905",111,74,0,1,9,-0.745946966486229,1.14174112161094
"906",111,75,0,NA,931,-0.333522440201686,0.557307744181886
"907",111,76,0,0,332,-0.741140373515362,0.206572148514508
"908",111,77,0,NA,658,-0.33079784739467,-0.0500614311998593
"909",111,78,0,NA,80,0.660388452832886,-0.947355795980152
"910",111,79,0,0,185,-0.731878471551892,-1.49596232958546
"911",111,80,0,1,414,-1.1036225995732,-0.63338705382409
"912",111,81,0,NA,992,-0.933746808426375,-0.336445085415364
"913",111,82,0,1,816,-0.618893549079849,-1.10565275865432
"914",111,83,0,1,288,-0.188193688023723,1.15774080742173
"915",111,84,0,NA,904,0.0450845772486151,0.100803037386218
"916",111,85,0,NA,4,-0.829449738489909,-0.621179389306719
"917",111,86,0,NA,364,-1.28201488521743,-0.220981295411481
"918",111,87,0,0,718,-0.587277991036182,-0.788179812689554
"919",111,88,0,1,409,-0.396196642664945,0.956749362628087
"920",111,89,0,1,486,-0.393454914054112,1.01981909185644
"921",111,90,0,NA,500,-0.365694911869428,-1.03875229753508
"922",111,91,0,NA,547,-0.431907657821043,-0.150945881802566
"923",111,92,0,0,742,-1.08273405471942,1.45941036249313
"924",111,93,0,NA,906,-1.02246743269255,-0.73976042706826
"925",111,94,0,NA,932,1.70033468282372,-1.1008515862657
"926",111,95,0,1,751,-1.54167372046712,2.94360117748173
"927",111,96,0,NA,493,-0.22780309854835,-1.31172638219799
"928",111,97,0,0,753,-0.234237592881898,0.995711357518188
"929",111,98,0,1,14,1.21656523734416,-0.866743945094127
"930",111,99,0,NA,979,-0.309395228426356,-0.916196346420902
"931",111,100,0,NA,844,-1.06046607765831,-0.488062291633572
"932",111,101,0,NA,322,-1.10429089592209,0.284220107080911
"933",111,102,0,1,671,-0.165685809709166,1.17892681786432
"934",111,103,0,0,982,-0.203633047263476,0.205061161212676
"935",111,104,0,1,534,-0.429380126757932,3.36896173376428
"936",111,105,0,NA,231,-0.133736103491054,-0.869269464554574
"937",111,106,0,NA,526,0.0111728214933754,0.386118479133508
"938",111,107,0,0,440,-0.728185705829177,-1.233364311675
"939",111,108,0,1,72,0.764231423968183,2.12466559851733
"940",111,109,1,NA,67,0.244793802842067,-0.746479863511106
"941",111,110,1,0,967,0.226364245836125,1.29635559693458
"942",111,111,1,1,411,0.635824278060205,0.708975426373865
"943",111,113,1,1,795,-0.552201000621338,0.452820130753745
"944",111,114,1,NA,595,-0.915531448968154,1.07500510493124
"945",111,115,1,NA,850,0.0107529942998416,0.63753930449278
"946",111,116,1,NA,973,0.05953862776885,-0.776096686270395
"947",111,117,1,1,739,-1.36418106452333,1.83002253655907
"948",111,118,1,0,499,-1.14892966486722,-0.951724262073886
"949",111,119,1,NA,6,-0.520696825302486,-0.242549542582778
"950",111,120,1,1,801,-0.24363658127591,-0.331675105893887
"951",111,121,1,1,521,-1.63520093770416,0.603206315245575
"952",111,122,1,NA,298,0.322616055880178,-1.0306804770094
"953",111,123,1,1,829,-1.01184323432557,0.758767317869933
"954",111,124,1,NA,893,-0.249402779260568,-1.31983737513272
"955",111,125,1,1,877,-0.614378264773884,1.58744665491158
"956",111,126,1,0,403,-0.801843958539585,1.41926071030265
"957",111,127,1,NA,779,-1.55689031425725,1.09480522153807
"958",111,128,1,NA,3,-0.948894859001227,0.201199749219093
"959",111,129,1,1,433,-0.487084946114056,0.635114696961926
"960",111,130,1,1,761,-0.539220629229426,-0.719522510550612
"961",111,131,1,0,819,-1.16739349348079,1.89434846231738
"962",111,132,1,NA,389,-0.389924938467664,-1.1218277601135
"963",111,133,1,0,484,-1.2518901421059,1.32971985441034
"964",111,134,1,NA,85,-0.932778635510675,0.36788403360831
"965",111,135,1,1,335,-1.38387010310987,-0.980392320814043
"966",111,136,1,0,115,-0.672726390764998,0.538873570450113
"967",112,1,1,0,925,0.803351020915663,-0.503990616107053
"968",112,2,1,1,807,0.864335577163058,-0.83623293972067
"969",112,3,1,0,910,-0.0974558865688211,-1.16177706840685
"970",112,5,1,1,428,2.31663530007304,-0.0854028298593855
"971",112,6,1,1,24,0.371433806380404,-0.901817076758793
"972",112,7,1,1,654,0.781924894650127,-0.35799367711324
"973",112,9,1,1,130,0.553687016371879,0.901303446822947
"974",112,10,1,0,190,2.17962792520423,1.22600053225742
"975",112,11,1,1,631,1.33992094566199,-0.789954502040134
"976",112,12,1,0,554,0.135291952481987,-1.29669947347901
"977",112,13,1,0,88,0.00900535467150118,0.0171391108588197
"978",112,14,1,0,342,0.613594072094764,-1.46693023200416
"979",112,15,1,0,220,0.662834224010877,-0.808716030829537
"980",112,17,1,1,664,0.344920470439328,1.39223082634765
"981",112,18,1,1,744,0.920071303980264,1.34271662450814
"982",112,19,1,1,731,0.230291626713682,1.60182425275998
"983",112,20,1,0,887,1.22577891798649,0.151091193581577
"984",112,21,1,0,558,0.566501154061833,-0.0482078613400998
"985",112,22,0,0,576,-0.477262309991788,-0.744666588648292
"986",112,23,0,1,260,-0.182467877513707,1.42899561103741
"987",112,24,0,0,595,-0.744296625564366,1.07500510493124
"988",112,25,0,1,364,0.606444321996285,-0.220981295411481
"989",112,26,0,0,981,-0.959520265504047,2.01175297280993
"990",112,27,0,1,552,-0.32355422714268,2.4983537441953
"991",112,28,0,1,14,-0.981869968718238,-0.866743945094127
"992",112,29,0,1,67,0.34439713028142,-0.746479863511106
"993",112,30,0,1,464,-0.655490418474647,-1.3418384434682
"994",112,31,0,0,187,-0.833934019963703,0.634643245497597
"995",112,32,0,1,829,-0.661108628993366,0.758767317869933
"996",112,33,0,1,473,-0.583608108550219,-1.32827693838311
"997",112,34,0,0,286,0.379183858424719,-1.14707660520324
"998",112,35,0,0,300,-0.46346306141636,-1.48867166040275
"999",112,36,0,0,613,0.185278633740997,0.164240520137758
"1000",112,37,0,0,496,-0.382145236292002,0.194368020307396
"1001",112,38,0,1,826,-0.442129253802815,1.4365821863255
"1002",112,39,0,0,957,0.194429390325595,-0.307941549250461
"1003",112,40,0,0,352,-0.33218164356937,-1.49846509661833
"1004",112,42,0,1,492,-0.420887800334783,1.67887126240645
"1005",112,43,0,0,208,-0.792197642370537,-0.0214750090769057
"1006",112,44,0,1,728,-1.05900876875812,-0.610509698271842
"1007",112,45,0,1,714,-0.169445942996348,-0.342764289054917
"1008",112,46,0,1,768,0.26391049246668,-1.27376545154521
"1009",112,47,0,1,799,-0.71077207074308,-0.0592423281368485
"1010",112,48,0,1,697,-0.443891678746358,0.186507547487456
"1011",112,49,0,1,403,1.40910959300895,1.41926071030265
"1012",112,50,1,0,504,0.253543739632826,0.0197133855211984
"1013",112,51,1,0,560,0.240668032512529,-0.908312630267363
"1014",112,52,1,1,895,0.64241626167367,0.478607097211872
"1015",112,53,1,1,526,-0.24529178499905,0.386118479133508
"1016",112,54,1,1,511,-0.33357465193086,-1.1063270074226
"1017",112,55,1,1,888,0.593784107882186,1.99965238522543
"1018",112,56,1,0,987,-0.0321307209758293,-0.0367174248410052
"1019",112,57,1,1,377,0.00343332122553911,-0.292358911050239
"1020",112,58,1,0,547,0.199085578495218,-0.150945881802566
"1021",112,59,1,1,811,0.546875898140282,-0.939533193905305
"1022",112,60,1,1,574,0.838137784552484,-1.0306804770094
"1023",112,61,1,1,778,-0.063815889065644,0.80282919010652
"1024",112,62,1,0,332,0.94817005275265,0.206572148514508
"1025",112,64,1,1,110,0.940504658675056,0.49246053959142
"1026",112,65,1,1,873,-0.198029551032678,1.68398195475088
"1027",112,66,1,1,816,0.581539487422897,-1.10565275865432
"1028",112,67,1,1,596,-0.132812131942785,-1.23098186998025
"1029",112,68,1,1,556,0.410030143026122,0.598548461435729
"1030",112,69,1,1,824,0.225945242481969,-0.157640589902881
"1031",112,70,0,0,460,-0.413891973812159,0.159714322929176
"1032",112,71,0,1,349,-0.589541862399441,1.31714781536151
"1033",112,72,0,0,718,-0.803480240480731,-0.788179812689554
"1034",112,74,0,0,944,0.10543847494485,-0.603904651440736
"1035",112,75,0,0,497,-0.229968693022654,0.499320557235666
"1036",112,76,0,1,834,-0.97809114493099,1.85774549446164
"1037",112,77,0,1,765,-0.98811156971917,-0.551869770307838
"1038",112,78,0,0,498,-0.521807792844314,-0.406831368598049
"1039",112,79,0,0,801,-0.836219785065154,-0.331675105893887
"1040",112,80,0,0,440,-1.04842652291807,-1.233364311675
"1041",112,81,0,1,751,-0.323854378115598,2.94360117748173
"1042",112,82,0,1,890,-0.869990617607808,2.38794706434831
"1043",112,84,0,1,850,-0.266009898309174,0.63753930449278
"1044",112,85,0,1,698,-1.04673336358366,-1.09128415242432
"1045",112,86,0,0,966,0.331282841618548,0.797342354688316
"1046",112,87,0,0,871,-0.123576717391467,1.22900688942127
"1047",112,88,0,1,219,0.0715675920778902,0.183547580105628
"1048",112,89,0,1,335,-0.723486158108728,-0.980392320814043
"1049",112,90,0,1,264,-1.06212572116919,-0.531503176561252
"1050",112,91,0,1,855,-0.650611041120034,-0.609393913588461
"1051",112,92,0,0,3,0.0383277958719369,0.201199749219093
"1052",112,93,0,1,223,-0.695041081290668,-1.17622107191664
"1053",112,94,0,0,761,-0.888846255650083,-0.719522510550612
"1054",112,95,0,1,836,-0.97288852806708,2.61458224520182
"1055",112,96,0,1,604,-0.997862628249604,-0.163060115507886
"1056",112,97,0,1,113,2.13842258394777,-0.270072114554565
"1057",112,98,0,1,642,0.285444400728838,1.25611259352763
"1058",112,99,0,1,591,0.814756793380063,-0.291773848626971
"1059",113,1,0,1,890,1.61605113691438,2.38794706434831
"1060",113,2,0,0,237,0.547281366221379,1.28239510741935
"1061",113,3,0,NA,14,-0.41683134330562,-0.866743945094127
"1062",113,5,0,0,465,0.616735806100779,1.76345520159535
"1063",113,6,0,NA,791,0.12833088585384,0.946272663420728
"1064",113,7,0,1,336,0.350866799755505,0.864554409603266
"1065",113,8,0,1,576,0.952361121488304,-0.744666588648292
"1066",113,9,0,0,352,1.90508937913992,-1.49846509661833
"1067",113,10,0,0,981,1.12024621926423,2.01175297280993
"1068",113,11,0,0,966,0.580394028649218,0.797342354688316
"1069",113,12,0,1,658,-0.350375395149375,-0.0500614311998593
"1070",113,13,0,1,654,0.935429120174151,-0.35799367711324
"1071",113,14,0,NA,973,-0.354211368282528,-0.776096686270395
"1072",113,15,0,0,75,0.222047772714204,-0.13137673504781
"1073",113,16,0,1,698,1.46813071093402,-1.09128415242432
"1074",113,17,0,0,38,-0.4898463636582,-0.319022819787287
"1075",113,18,0,NA,574,0.073261750240196,-1.0306804770094
"1076",113,19,0,1,389,-0.412586391520714,-1.1218277601135
"1077",113,20,0,NA,250,0.0606378740171092,-0.436329271976094
"1078",113,21,0,NA,894,-0.484926288822535,1.12720809027228
"1079",113,22,0,1,768,-0.953581913441527,-1.27376545154521
"1080",113,23,0,1,631,-1.55017798030974,-0.789954502040134
"1081",113,24,0,0,79,-0.399916273992781,-1.24722579062629
"1082",113,25,0,0,160,-0.543116346841335,-0.719982463198734
"1083",113,26,0,NA,18,0.11684880418848,0.29431243388229
"1084",113,27,0,0,932,-0.0293569534750943,-1.1008515862657
"1085",113,28,0,0,511,-0.546417976007373,-1.1063270074226
"1086",113,29,0,0,710,-1.06930540295031,-0.903892649243264
"1087",113,30,0,1,335,0.260307828344175,-0.980392320814043
"1088",113,31,0,0,461,-1.01083789710243,0.747169827614638
"1089",113,32,0,1,17,-0.397641201794335,1.30245766103814
"1090",113,33,0,NA,847,0.751150031028504,0.119661095959474
"1091",113,34,0,1,212,-0.406519532324857,-0.479350569452951
"1092",113,35,0,NA,810,0.0257534336409308,-0.772953676508183
"1093",113,36,0,1,117,-0.447452335374954,1.30486150447287
"1094",113,37,0,1,824,0.267761926685426,-0.157640589902881
"1095",113,38,0,NA,445,-0.124401331456533,-0.313092060674819
"1096",113,39,0,0,744,0.881014111559335,1.34271662450814
"1097",113,40,1,NA,967,-0.601491370079521,1.29635559693458
"1098",113,41,1,NA,49,0.694254729545405,-1.08411164296697
"1099",113,42,1,NA,944,-0.684642484454447,-0.603904651440736
"1100",113,43,1,1,428,-0.574689909790506,-0.0854028298593855
"1101",113,44,1,0,231,-0.540915260730643,-0.869269464554574
"1102",113,45,1,NA,542,0.150660446292221,2.23682313529405
"1103",113,46,1,0,882,-0.0245478577710613,-0.561758752242594
"1104",113,47,1,1,992,-1.21773999150748,-0.336445085415364
"1105",113,48,1,1,423,-0.770336870595928,-0.267263467533013
"1106",113,49,1,1,857,-0.490678707145436,1.50973573854093
"1107",113,50,1,1,414,0.369964458657098,-0.63338705382409
"1108",113,51,1,1,47,-0.886081581064248,-0.0262374172023122
"1109",113,52,1,NA,858,-1.08404713093536,0.0107034242028586
"1110",113,53,1,0,285,-0.808707905357531,-0.636375615932148
"1111",113,54,1,0,158,-0.619396003316075,-0.457577460105361
"1112",113,55,1,NA,34,0.86784458793906,0.716164225298068
"1113",113,56,1,1,931,-0.655528958923108,0.557307744181886
"1114",113,57,1,1,873,-0.417423232007655,1.68398195475088
"1115",113,58,1,NA,52,-1.20662358182239,-0.871613519531697
"1116",113,59,1,0,322,-0.618480425480115,0.284220107080911
"1117",113,60,1,NA,671,0.575201866087679,1.17892681786432
"1118",113,61,1,1,521,-0.557478896126649,0.603206315245575
"1119",113,62,1,NA,697,-0.309338806059512,0.186507547487456
"1120",113,63,1,0,396,-0.846191107066081,0.949081310442267
"1121",113,64,1,1,9,-0.329249737960257,1.14174112161094
"1122",113,65,1,NA,844,-0.481202646418713,-0.488062291633572
"1123",113,66,1,NA,449,-0.486054576660789,-0.822717997743167
"1124",113,67,1,1,534,-0.537428666345219,3.36896173376428
"1125",113,68,1,NA,349,0.230648655415648,1.31714781536151
"1126",113,69,1,1,581,-1.74158923759122,-0.635010470277842
"1127",113,70,1,NA,39,-0.911835263426132,-0.30464522193888
"1128",113,71,1,NA,954,-0.268896160840788,1.74102554101956
"1129",113,73,0,1,4,0.810246418622295,-0.621179389306719
"1130",113,74,0,1,545,0.543850261401771,-0.0742768927768857
"1131",113,75,0,NA,6,0.753027428005271,-0.242549542582778
"1132",113,76,0,NA,220,-0.106283988217685,-0.808716030829537
"1133",113,77,0,1,480,0.921308784602551,0.154862805296231
"1134",113,78,0,1,799,-0.576724527203751,-0.0592423281368485
"1135",113,79,0,1,661,0.351810122374373,-0.133720955752815
"1136",113,80,0,0,306,1.35187082228902,-0.411507553854021
"1137",113,81,0,0,406,0.912180751025857,-0.360682786235849
"1138",113,82,0,1,115,0.26429382882194,0.538873570450113
"1139",113,83,0,NA,765,0.619158850474735,-0.551869770307838
"1140",113,84,0,1,552,2.1649409336655,2.4983537441953
"1141",113,85,0,NA,225,1.3903990774871,-0.75277224540346
"1142",113,86,0,0,422,0.347102757541002,-1.50450836335624
"1143",113,87,0,0,72,2.04758975022613,2.12466559851733
"1144",113,88,0,1,733,1.32946228596042,0.152783583453541
"1145",113,89,0,1,834,0.260307828344175,1.85774549446164
"1146",113,90,0,NA,3,1.60665116373211,0.201199749219093
"1147",113,91,0,0,802,-0.0924670863295591,-0.796438943898027
"1148",113,92,0,1,888,-0.253941722853439,1.99965238522543
"1149",113,93,0,0,275,-0.1632347792666,0.145852843977891
"1150",113,94,0,1,826,-0.52745904102032,1.4365821863255
"1151",113,95,0,NA,493,-0.0543272580921891,-1.31172638219799
"1152",113,96,0,0,951,1.31675517538861,-0.317830531185231
"1153",113,97,0,0,260,0.953686946256051,1.42899561103741
"1154",113,98,0,1,88,1.41869875605314,0.0171391108588197
"1155",113,99,0,0,432,-0.381779912152747,-1.20320622909179
"1156",113,100,0,0,910,0.239758192470402,-1.16177706840685
"1157",113,101,0,1,672,1.12592655854819,1.01521826054495
"1158",113,102,0,0,400,0.0310804319592444,0.492736354733813
"1159",113,103,0,NA,433,0.576774070452459,0.635114696961926
"1160",113,104,0,1,670,0.251346263464928,-1.0628005036037
"1161",113,105,0,NA,80,0.838213159793441,-0.947355795980152
"1162",113,106,0,NA,853,-0.282777800555699,-0.14799475810873
"1163",113,107,0,NA,380,-0.50032464333641,-0.980392320814043
"1164",113,108,0,1,219,0.626751672730525,0.183547580105628
"1165",113,109,0,1,724,0.00965221129338931,-0.0450160734236915
"1166",113,110,0,1,190,-0.140132623365302,1.22600053225742
"1167",113,111,0,NA,554,-0.291822599783669,-1.29669947347901
"1168",113,112,0,0,719,-0.24527610232521,-0.216504295998638
"1169",113,113,0,0,811,1.95863997622345,-0.939533193905305
"1170",113,114,1,NA,784,0.817922475226809,-0.258308278016017
"1171",113,115,1,0,488,0.0289718284582452,1.87507234315074
"1172",113,116,1,0,114,0.0189837066114073,0.593915785214034
"1173",113,117,1,NA,979,0.484365446847269,-0.916196346420902
"1174",113,118,1,1,557,-0.390446054760224,-1.0602533415902
"1175",113,119,1,NA,578,-0.689507069724296,-0.577594050111991
"1176",113,120,1,NA,649,-0.896325929780626,-1.0644852931185
"1177",113,121,1,0,210,-0.962811677888883,0.423659984626575
"1178",113,122,1,NA,602,-0.258140433333498,0.00150958612293127
"1179",113,123,1,0,787,-0.0948808824425449,0.474072863431552
"1180",113,124,1,0,620,0.673455390625462,0.647407357365245
"1181",113,125,1,1,778,-0.655029552830766,0.80282919010652
"1182",113,126,1,1,288,-0.124382834934594,1.15774080742173
"1183",113,127,1,NA,822,-0.836471184787352,-1.51217590732014
"1184",113,128,1,0,821,-0.357873679626369,-0.610718907899977
"1185",113,129,1,NA,982,0.446632542092548,0.205061161212676
"1186",113,130,1,1,556,-1.15192936644998,0.598548461435729
"1187",113,131,1,1,718,-0.591623475625284,-0.788179812689554
"1188",113,132,1,0,300,-0.82287624116249,-1.48867166040275
"1189",113,133,1,1,895,0.952475424069073,0.478607097211872
"1190",113,134,1,0,526,-0.453130767610101,0.386118479133508
"1191",113,135,1,NA,227,-0.360490937480679,-1.04631886704577
"1192",113,136,1,1,900,-0.202049730554728,-0.25637757201922
"1193",113,137,1,1,486,-0.108873501289087,1.01981909185644
"1194",113,138,1,NA,60,0.723701192471638,0.489357619239437
"1195",113,139,1,NA,434,0.0796985398748249,-0.316397345397574
"1196",113,140,1,0,613,-0.903708010539469,0.164240520137758
"1197",113,141,1,NA,969,-0.0390121379270377,0.468132229595279
"1198",113,142,1,NA,728,-0.744284519445426,-0.610509698271842
"1199",113,143,1,NA,203,-0.305584012105979,1.11442368569896
"1200",113,144,1,NA,298,-0.513753118263825,-1.0306804770094
"1201",113,145,1,1,904,-0.724465496188228,0.100803037386218
"1202",113,146,1,0,527,0.825728007484894,-0.735836227887794
"1203",113,147,1,0,460,-0.729450308850678,0.159714322929176
"1204",113,148,1,NA,24,0.275474976333817,-0.901817076758793
"1205",113,149,1,NA,769,-1.56454052959505,0.197338337225525
"1206",113,150,1,1,409,-0.519657821971214,0.956749362628087
"1207",114,1,1,0,595,-1.2715147146453,1.07500510493124
"1208",114,2,1,0,317,-2.32295582557474,1.58744665491158
"1209",114,3,1,0,733,-1.71750942258656,0.152783583453541
"1210",114,5,1,1,581,-2.37013497798698,-0.635010470277842
"1211",114,6,1,1,492,-1.18183130733639,1.67887126240645
"1212",114,7,1,NA,979,-1.05936734816246,-0.916196346420902
"1213",114,8,1,0,585,-0.496408483408919,-0.0268380812901956
"1214",114,9,1,NA,671,-0.720890809088638,1.17892681786432
"1215",114,10,1,0,521,-0.183856605657446,0.603206315245575
"1216",114,11,1,NA,724,0.337360170710957,-0.0450160734236915
"1217",114,12,1,0,901,-0.519053974964908,-0.439794641713912
"1218",114,13,1,NA,300,0.208930526944312,-1.48867166040275
"1219",114,14,1,1,973,-0.287852374372134,-0.776096686270395
"1220",114,15,1,1,192,0.135981924448602,0.840907002820923
"1221",114,16,1,1,904,0.153962545272812,0.100803037386218
"1222",114,17,1,1,731,1.60194853000281,1.60182425275998
"1223",114,18,1,1,957,0.627474192831432,-0.307941549250461
"1224",114,19,1,NA,927,0.488067897818175,-1.42236745034861
"1225",114,20,1,1,72,1.26097100300631,2.12466559851733
"1226",114,21,1,1,890,1.04935980656808,2.38794706434831
"1227",114,22,1,NA,925,0.807134485040671,-0.503990616107053
"1228",114,23,1,NA,814,0.881805838117968,-1.35627664456335
"1229",114,24,1,NA,571,1.29799601960401,-0.0447424916022819
"1230",114,25,1,0,434,0.91768235432795,-0.316397345397574
"1231",114,26,1,NA,225,0.976731277950914,-0.75277224540346
"1232",114,27,1,1,534,1.56506001550036,3.36896173376428
